,USD Value,CAD Value,PNL,Post-trading PNL,Post-fee PNL,ETF PNL,EQ PNL,FI PNL,EM PNL,RE PNL,Option PNL,Delta PNL,Vega PNL,Theta PNL,Rho PNL,Unexplained PNL,Return,Post-trading Return,Post-fee Return,ETF Return,EQ Return,FI Return,EM Return,RE Return,Option Return,Delta Return,Vega Return,Theta Return,Rho Return,Unexplained Return,Injection,FX,ETF Fees,ETF Expenses,Option Fees,Option Spread,Total Trading Fees,Advisor Fees,Total Fees,Percentage Trading Fees,Percentage Advisor Fees,Percentage Fees
2018-06-30,345673.8411381004,453990.7392587242,531.233093616087,399.607490905968,311.81843853526516,531.233093616087,1.8492783158362727,429.0197963976825,-1348.3167220640826,1448.68074096676,0.0,0.0,0.0,0.0,0.0,0.0,0.0015381919802983474,0.0011570684228172645,0.0009028741379781824,0.0015381919802983474,5.354608191662647e-06,0.0012422321164446398,-0.0039040677128446186,0.0041946729685069795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31335,69.30000000000001,62.325602710192726,0,0,131.62560271019274,87.7890523707012,219.41465508089394,0.00038112355748129125,0.0002541942848391006,0.0006353178423203919
2018-07-31,349571.07182710693,454655.63172905357,4135.104606225388,3986.883222752018,3897.2306890065083,4135.104606225388,1819.2622649288605,-462.76507914837566,2545.2062090182044,233.401211426768,0.0,0.0,0.0,0.0,0.0,0.0,0.011962445849564211,0.011533656147151738,0.01127430029468024,0.011962445849564211,0.005262944569190139,-0.0013387332915466288,0.00736302810949865,0.000675206462422251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30061,84.15000000000002,64.07138347338628,0,0,148.2213834733863,89.65253374553114,237.87391721891746,0.00042878970241248387,0.0002593558524716772,0.000688145554884161
2018-08-31,365731.5439234063,476932.21985331795,1059.2866161561687,917.1831614904222,823.6368522519479,1059.2866161561687,653.9125106717984,1471.8935483417881,-1982.2207082182867,915.7012653607962,0.0,0.0,0.0,0.0,0.0,0.0,0.003030246783921747,0.0026237387341481178,0.0023561356148467105,0.003030246783921747,0.001870613913370997,0.004210570230106931,-0.005670436909604082,0.0026194995500476927,0.0,0.0,0.0,0.0,0.0,0.0,15336.835244047392,1.30405,79.20000000000002,62.903454665657925,0,0,142.10345466565795,93.5463092384777,235.64976390413565,0.00040650804977346744,0.000267603119301429,0.0006741111690748965
2018-09-30,363597.770829412,469342.91051972983,-1976.5057370271534,-2039.8399816592573,-2133.7730939942994,-1976.5057370271534,336.12619896162505,-2242.5781936179847,856.6881918816507,-926.7419342524518,0.0,0.0,0.0,0.0,0.0,0.0,-0.005404252845746018,-0.005577424248881413,-0.00583426048271396,-0.005404252845746018,0.0009190517048538166,-0.0061317603878533345,0.002342396236024595,-0.0025339403987711152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29083,0.0,63.3342446322356,0,0,63.3342446322356,93.93311233505551,157.2673569672911,0.00017317140313579144,0.00025683623383256093,0.00043000763696835235
2018-10-31,355401.95660619094,467602.3543067655,-7997.075817385688,-8105.722587586788,-8195.814223221038,-7997.075817385688,-4029.284420328375,-2854.2997004819044,-358.34110697795404,-755.1505895973532,0.0,0.0,0.0,0.0,0.0,0.0,-0.02199429275692026,-0.02229310308777921,-0.02254088138253807,-0.02199429275692026,-0.011081708260028859,-0.007850157315241206,-0.000985542640045711,-0.0020768845416042027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3157,44.550000000000004,64.09677020114964,0,0,108.64677020114965,90.09163563426978,198.73840583541943,0.00029881033085905006,0.0002477782947589571,0.0005465886256180071
2018-11-30,359522.840483265,477881.3547987607,4345.72974454856,4211.099791376735,4120.883877074055,4345.72974454856,896.3467993859886,1583.4812500526314,105.26303495743923,1760.6386601526028,0.0,0.0,0.0,0.0,0.0,0.0,0.012227647214007655,0.011848836825743447,0.011594994907808687,0.012227647214007655,0.0025220648978564867,0.004455465763817485,0.00029618023480404665,0.004953936317529922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32921,69.30000000000001,65.32995317186699,0,0,134.629953171867,90.21591430266588,224.84586747453287,0.00037881038826425466,0.00025384191793471504,0.0006326523061989698
2018-12-31,356584.06662076636,486270.1258100729,-2753.042847557401,-2851.566897661658,-2938.7738624986378,-2753.042847557401,-4704.145473050841,5331.084887700854,-578.9657532092751,-2801.0165089981965,0.0,0.0,0.0,0.0,0.0,0.0,-0.007657490811590172,-0.007931531954488924,-0.008174095027031925,-0.007657490811590172,-0.013084413403965106,0.014828223098523845,-0.0016103726606939309,-0.007790927845455142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36369,34.65,63.874050104211065,0,0,98.52405010421106,87.2069648370005,185.73101494121155,0.0002740411428986725,0.00024256307254298017,0.0005166042154416526
2019-01-31,370724.9258683519,486569.05070369446,14397.693824927439,14235.078273258463,14140.859247585526,14397.693824927439,4096.345638497827,2688.426316637575,3727.9145406590033,3885.0073291330773,0.0,0.0,0.0,0.0,0.0,0.0,0.04037671666423517,0.039920679597828856,0.039656452913316986,0.04037671666423517,0.011487741663046221,0.007539389917544367,0.010454517993434935,0.010895067090209763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3124799999999999,94.05000000000003,68.56555166891292,0,0,162.61555166891293,94.21902567294838,256.8345773418613,0.00045603706640615977,0.00026422668451182374,0.0007202637509179835
2019-02-28,386127.11867856665,508587.3343674741,471.8223606479587,315.67546788812615,217.89337582990993,471.8223606479587,2063.6937978440037,-922.4977552325581,-1048.6418958501163,379.2682138864475,0.0,0.0,0.0,0.0,0.0,0.0,0.0012727020163071192,0.0008515086142339978,0.0005877494622719137,0.0012727020163071192,0.00556664430644958,-0.002488361830734161,-0.0028286252762580615,0.0010230448168492706,0.0,0.0,0.0,0.0,0.0,0.0,15184.299434384846,1.31715,89.10000000000002,67.046892759843,0,0,156.146892759843,97.78209205820262,253.92898481804565,0.0004211934020732459,0.0002637591519619752,0.0006849525540352212
2019-03-31,393730.90683741204,525591.3875372614,7770.231008911913,7702.146924717352,7603.788158845389,7770.231008911913,853.5038916805643,6371.511504575319,-804.4152782594101,1349.6308909154614,0.0,0.0,0.0,0.0,0.0,0.0,0.0201235050143688,0.019947179444624874,0.019692447877962094,0.0201235050143688,0.002210422035627774,0.016501072305877884,-0.0020832913290637052,0.0034953020019269044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3349,0.0,68.08408419446378,0,0,68.08408419446378,98.35876587197008,166.44285006643386,0.00017632556974362813,0.00025473156666276344,0.0004310571364063916
2019-04-30,396920.83462035586,531413.4902231173,3440.8222494662623,3288.8123220689595,3189.9277829438215,3440.8222494662623,2075.445046943125,-790.8415454318747,2216.1637085144466,-59.944960559478204,0.0,0.0,0.0,0.0,0.0,0.0,0.008739019949193681,0.008352944269693907,0.008101796753946733,0.008739019949193681,0.005271227152610001,-0.002008583861968566,0.005628625210846334,-0.0001522485522941992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33884,79.20000000000002,72.80992739729871,0,0,152.00992739729872,98.88453912513278,250.89446652243151,0.00038607567949972997,0.00025114751574726224,0.0006372231952469922
2019-05-31,399489.385268179,539961.8378100287,2778.619140374125,2667.122854161833,2568.55064782314,2778.619140374125,-4029.6073184154448,6818.881348028401,-96.15081972714688,85.49593048835231,0.0,0.0,0.0,0.0,0.0,0.0,0.00700043660603455,0.006719533522882015,0.00647119129002105,0.00700043660603455,-0.010152168812880927,0.01717944928376077,-0.0002422418057724598,0.0002153979409272554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3516299999999999,39.6,71.89628621230277,0,0,111.49628621230278,98.5722063386997,210.06849255100246,0.0002809030831524528,0.0002483422328610726,0.0005292453160135254
