,USD Value,CAD Value,PNL,Post-trading PNL,Post-fee PNL,ETF PNL,EQ PNL,FI PNL,EM PNL,RE PNL,Option PNL,Delta PNL,Vega PNL,Theta PNL,Rho PNL,Unexplained PNL,Return,Post-trading Return,Post-fee Return,ETF Return,EQ Return,FI Return,EM Return,RE Return,Option Return,Delta Return,Vega Return,Theta Return,Rho Return,Unexplained Return,Injection,FX,ETF Fees,ETF Expenses,Option Fees,Option Spread,Total Trading Fees,Advisor Fees,Total Fees,Percentage Trading Fees,Percentage Advisor Fees,Percentage Fees
2015-01-31,213061.9272180414,271274.7069725547,5750.475107620528,5641.167386886023,5585.343816592038,5447.122933580715,-466.3438492422756,5438.649884165148,-751.086263135112,1225.9031617929686,303.35217403982233,342.1675957941893,224.81257820347437,-160.67865266112375,0.0,-102.94934729671758,0.027716260858671713,0.027189417207487132,0.026920357589390598,0.02625415767060806,-0.002247693891989441,0.026213319088843043,-0.0036201013667254414,0.00590863384047997,0.0014621031880636954,0.0016491865741403906,0.0010835563923302194,-0.0007744423492371876,0.0,-0.0004961974291697268,0.0,1.27322,39.6,37.83679194834241,23.248708621012476,8.62222016518118,109.30772073453606,55.82357029397117,165.13129102850723,0.0005268436511846496,0.000269059618096551,0.0007959032692812006
2015-02-28,227419.9021321452,284613.7333193584,-1397.827756086801,-1562.3427205640473,-1622.9757926537714,-1193.1179562657198,1790.3232810296468,-2917.1018221811682,592.5305552119025,-658.8699703260863,-204.70979982105345,-107.52670553873307,-186.54737208256958,-141.97986653033078,0.0,231.34414433057998,-0.006560664189694973,-0.007332810422601699,-0.007617389994754253,-0.005599864658338125,0.008402830596747029,-0.013691333126804445,0.0027810250425714207,-0.003092387170852059,-0.0009607995313567185,-0.0005046734859799393,-0.0008755547014819893,-0.0006663784017359079,0.0,0.001085807057841118,15980.950706757545,1.25149,94.05000000000003,38.54889295254103,24.787502672280976,7.128568852438043,164.51496447726007,60.63307208972563,225.1480365669857,0.0007721462329067371,0.00028457957215263286,0.00105672580505937
2015-03-31,226310.48200977425,287092.9512679594,-973.487100299797,-1049.9188387751346,-1109.4201223709388,-952.3171740820108,-516.1325024324105,529.6141685554758,-1286.6061036970132,320.80726349191536,-21.169926217789083,212.68577412061342,53.17630811011072,-185.9767146244045,1.318573416927556,-102.37386724103628,-0.004280571274426721,-0.00461665328729699,-0.004878289507513234,-0.00418748387961514,-0.0022695133433506855,0.0023287942857689596,-0.005657403295114491,0.0014106384730809807,-9.308739481159407e-05,0.0009352117916092924,0.00023382433820243206,-0.0008177679828405712,5.797968447640007e-06,-0.00045015351023038725,0.0,1.2685799999999998,0.0,37.638047533327395,26.624380171089854,12.169310770940998,76.43173847535824,59.501283595790945,135.9330220711492,0.0003360820128703891,0.00026163622021619276,0.0005977182330865818
2015-04-30,228996.33539778658,276549.7144064909,2888.2111621384975,2749.115866185515,2685.8533880123287,3087.5753712287114,652.2215147401366,-1201.811625667906,4786.680354334341,-1149.5148721778824,-199.36420909021794,-78.57764678841764,-69.5288195260307,-188.03699768338373,0.0,136.77925490761413,0.012762162567502096,0.012147541032000442,0.011868002596080895,0.013643094848321522,0.00288197660553773,-0.005310454977582524,0.02115094410044872,-0.005079370880082502,-0.000880932280819443,-0.00034721169824128564,-0.00030722757032097077,-0.0008308806380221597,0.0,0.0006043876257649732,0.0,1.20766,61.378918170869625,42.83383244273693,26.675341531569337,8.207203807755514,139.09529595293142,63.26247817319244,202.35777412612387,0.0006146215355014973,0.00027953843591946466,0.000894159971420962
2015-05-31,226037.59444355423,281502.69936811354,-2711.169472279027,-2898.1743892948725,-2958.740954232344,-2506.382723106566,176.834126313639,-1328.244425811863,-1313.1356119759112,-41.83681163244182,-204.78674917247508,-99.28312628636964,-64.81980831718572,-197.5245156908321,1.3213972203250874,155.51930390158728,-0.011839357462072438,-0.012655985888422538,-0.012920472937231753,-0.010945077871018158,0.0007722137824016385,-0.005800286819020867,-0.005734308410197396,-0.00018269642420158224,-0.0008942795910543401,-0.00043355770787295003,-0.00028306046122785356,-0.000862566273594356,5.7703858798862675e-06,0.0006791344657609333,0.0,1.24538,108.90000000000003,40.50487735753151,28.365962316167206,9.234077342187692,187.00491701588646,60.5665649374776,247.57148195336407,0.0008166284263503284,0.00026448704880917945,0.001081115475159508
2015-06-30,222129.7423742704,277537.7853121084,-3710.8165021630703,-3848.538355955883,-3907.8520692838356,-4009.0577233357762,-986.9420427508521,-2382.082125081535,307.57084612666586,-947.6044016300657,298.2412211726973,356.2767387542063,271.4711957116099,-211.394735420184,0.0,-118.11197787293489,-0.016416811156118236,-0.01702609853652881,-0.01728850494495815,-0.017736243093566067,-0.004366273872186822,-0.010538433356387471,0.0013607065978729126,-0.004192242462864734,0.0013194319374477933,0.001576183553144188,0.0012010001981303214,-0.0009352193644627251,0.0,-0.0005225324493639913,0.0,1.2494399999999999,54.45000000000001,40.12922366586633,27.171293740308002,15.971336386588506,137.72185379276286,59.313713327941905,197.03556712070477,0.0006092873804103173,0.00026240640842934484,0.0008716937888396622
2015-07-31,223852.92055908014,293045.8583038918,1947.246151044994,1780.234429182543,1723.1781848097453,2152.9731622901454,470.92255142034264,2017.9764968798554,-1517.4729467900797,1181.5470607800526,-205.7270112451628,-120.36989878797355,-86.8721889488639,-169.79340221570268,0.8623484235615374,170.4461302838158,0.008766255838734301,0.008014390194461152,0.007757530200104057,0.009692412818192362,0.0021200337531877057,0.009084674908053198,-0.006831471240952787,0.005319175397904359,-0.0009261569794581118,-0.0005418900571412907,-0.00039108760502000396,-0.0007643884173314114,3.882183512861376e-06,0.0007673269165217328,0.0,1.3091,89.10000000000002,40.138123483009,28.076005233706987,9.697593145766222,167.01172186248223,57.05624437280457,224.0679662352868,0.0007518656442732517,0.0002568599943571243,0.001008725638630376
2015-08-31,238165.62709555138,312942.48903474165,-743.8856127548788,-847.8805691169109,-908.3411282395246,-5579.185450331919,-2056.0162716748237,-676.5023983604624,-1645.1288896991682,-1201.5378905974103,4835.299837577023,1968.741414864857,1487.9943940037172,-218.5787808385512,0.0,1597.1428095470003,-0.003323099876905781,-0.0037876681126129963,-0.004057758665694022,-0.024923442751596525,-0.009184674770111796,-0.003022084307280312,-0.0073491508870664,-0.005367532787137775,0.02160034287469067,0.008794798879317096,0.006647196696328113,-0.0009764392633012936,0.0,0.007134786562346753,15221.04766471076,1.31397,19.8,38.8581122084944,26.505094002906517,18.83175015067327,103.99495636207419,60.46055912261721,164.4555154846914,0.0004645682357073712,0.00027009055308108084,0.0007346587887884521
2015-09-30,237373.39987596593,316015.2072548734,-665.6842573069734,-732.7615487278381,-792.2272195854457,-683.7054358927999,-1197.6096791318632,1290.5174541048473,-1388.4845271336017,611.8713162678323,18.021178585839777,158.13500650622203,27.363911135046607,-123.66100539256571,-0.5016092985202395,-43.31512436434291,-0.002795047570151266,-0.0030766889314126633,-0.003326370934574885,-0.0028707141506129226,-0.0050284740654510385,0.005418571394381336,-0.005829911495064507,0.0025691000155213467,7.566658046171261e-05,0.0006639707351337425,0.00011489446008121182,-0.0005192227228614869,-2.1061364086724205e-06,-0.00018186975548308237,0.0,1.3313,0.0,39.67265860118587,21.905137790816227,5.499495028875422,67.07729142087751,59.465670857618974,126.54296227849649,0.00028164136126144807,0.0002496820031622847,0.0005313233644237328
2015-10-31,241841.70166256043,316326.5273576124,4698.78489188847,4529.992417452508,4468.3017865945,4928.443404720369,3042.9484564824234,-63.58472418077872,678.3755285861844,1270.704143832576,-229.6585128319136,-55.13387742141918,-150.5366907397263,-140.5702405247658,0.0,116.58229585399769,0.019794909178297626,0.019083824977101704,0.01882393641802027,0.02076240811858285,0.012819247894129868,-0.0002678679422968347,0.002857841396469251,0.0053531867702807205,-0.0009674989402852908,-0.00023226645213923771,-0.0006341767477669605,-0.0005921903658885856,0.0,0.0004911346255094931,0.0,1.30799,94.05000000000003,44.17718561257947,23.921588018727768,6.643700804763074,168.79247443607036,61.69063085799698,230.48310529406734,0.000711084201196381,0.00025988855908131244,0.0009709727602776935
2015-11-30,240343.0722112005,321153.6233807724,-1277.6142502716684,-1438.6188026411983,-1498.6294513599423,-1079.5148866578238,-14.790786445562844,-591.4612084564869,-388.48025384486755,-84.782637910841,-198.09936361382756,-34.07002360327552,-53.16257665507261,-193.23554041725376,12.35651888814661,70.01225817362773,-0.005282853376769207,-0.0059485969241503955,-0.006196737126217267,-0.004463725152596145,-6.115895787981304e-05,-0.002445654344930749,-0.0016063410535661488,-0.0003505707962191627,-0.0008191282241729916,-0.00014087737296363025,-0.00021982386118523877,-0.0007990166257053284,5.109341690535882e-05,0.00028949621877584703,0.0,1.33623,84.15000000000002,43.38790851134339,25.47353111364898,7.99311274446246,161.00455236945484,60.01064871873074,221.0152010881856,0.0006657435473808527,0.00024814020206681754,0.0009138837494476703
2015-12-31,238000.67535743033,329366.75462039426,-2146.6586331496655,-2285.0232153118995,-2342.3968537701585,-2160.044049746328,-824.6695610248426,-837.8798244728241,-987.0094392863357,489.5147750376491,13.385416596651652,217.43604556144194,82.20197947745999,-185.4690815799527,9.818321539028418,-110.601848401326,-0.008931643476968199,-0.009507339630342893,-0.009746055221062422,-0.008987336434845094,-0.0034312183556519057,-0.0034861825504857516,-0.004106668980327443,0.0020367334516198992,5.569295787685227e-05,0.0009046902977522519,0.00034201934227263823,-0.0007716847416220614,4.085127750385336e-05,-0.0004601832180298298,0.0,1.38389,59.40000000000001,42.7776526758508,25.063086563511664,11.123842922873745,138.36458216223622,57.37363845827121,195.73822062050743,0.0005756961533746599,0.0002387155907196458,0.0008144117440943056
2016-01-31,235641.37975837322,329332.3923503024,-2187.9548233576934,-2303.0532978421543,-2359.2955990571063,-3169.4019635128498,-1720.8019461880103,3243.271232301544,-3805.419165907286,-886.4520837190685,981.4471401551584,839.502722384941,332.17113509662073,-183.5341238168809,3.3748789699124333,-10.067472479434802,-0.009193061406535146,-0.009676667069887124,-0.009912978589299848,-0.013316777184573235,-0.007230239761310355,0.01362715138278825,-0.015989110787993744,-0.0037245780180572654,0.0041237157780380975,0.003527312353732495,0.0013956730778085602,-0.0007711495925011501,1.4180123501095226e-05,-4.230018450290291e-05,0.0,1.3976,39.6,40.89775369867178,23.812709242578283,10.788011543206895,115.09847448445694,56.24230121495722,171.34077569941417,0.00048360566335201195,0.00023631151941267529,0.0007199171827646872
2016-02-29,252187.68792674152,341469.69508344575,1963.0431967554032,1837.716075241624,1775.5866924778093,2112.618769467488,-76.40513164117147,2025.9701544888958,365.37033348009936,-202.31658686030642,-149.57557271208015,5.76099444600084,-16.856152265532405,-152.67640343629947,-0.8825537086453924,15.078542252396293,0.008330638696685228,0.007798783376357754,0.007535122627012614,0.0089653980622324,-0.0003242432705135122,0.008597684144297265,0.0015505355377512654,-0.000858578349302495,-0.0006347593655471505,2.4448144260181153e-05,-7.153307404165054e-05,-0.0006479184750694208,-3.745325670518325e-06,6.398936497425808e-05,14770.721475890492,1.3540299999999998,54.45000000000001,42.671423397586985,22.625047793544976,5.580650322660695,125.32712151379266,62.12938276380365,187.4565042775963,0.0005318553203274533,0.0002636607493450902,0.0007955160696725435
2016-03-31,261844.78289546346,340505.5741250897,9836.179385815718,9724.259393098997,9657.09496872194,10065.195978352887,2516.3405719033617,1596.1487216181122,3656.7270414394625,2295.9796433919473,-229.01659253714124,-104.57074046479586,-182.6862331152514,-145.1572046358426,0.38738236174193236,203.01020331700667,0.03900340840062362,0.0385596119820244,0.038293284847146225,0.03991152804127672,0.009978046876873458,0.006329209545240687,0.014500022072852788,0.009104249546309773,-0.0009081196406529914,-0.00041465442395099327,-0.0007244058368476746,-0.0005755919562497023,1.5360875264238268e-06,0.000804996488868955,0.0,1.30041,29.7,45.76440188945124,26.61387319562738,9.841717631663904,111.91999271674254,67.1644243770701,179.08441709381265,0.0004437964185993663,0.00026632713487813423,0.0007101235534775005
2016-04-30,263270.100995642,330561.93881012814,1640.954841066443,1495.2675898611778,1425.318100178556,1831.4739608966047,490.7216749113868,335.47219198124367,1624.2906896432542,-619.0105956393163,-190.51911983013252,-47.73298475388189,66.41760000355278,-240.3123016079308,0.0,31.10856652812737,0.006266899125966404,0.005710511293471665,0.005443370245599155,0.00699450239429741,0.0018740937645769253,0.0012811872295930928,0.0062032577914363915,-0.0023640363913091387,-0.0007276032683308938,-0.00018229496202312487,0.0002536525619075204,-0.0009177662390312772,0.0,0.00011880537081598785,0.0,1.2556,59.40000000000001,47.67380367722702,28.55377398568323,10.059673542352447,145.6872512052627,69.94948968262979,215.63674088789247,0.00055638783249474,0.00026714104787245576,0.0008235288803671957
2016-05-31,261385.58388937172,342224.3034188377,-1622.6878994394501,-1817.9030355550058,-1884.5171062703012,-1385.198905493773,432.3021489009843,-159.8418955784582,-2174.9702325561957,517.3110737398893,-237.48899394567596,-127.64222879499138,-52.645965705640144,-210.29595300293414,1.159944867002045,151.93520869088766,-0.006163585964766698,-0.006905087317853442,-0.007158112900566338,-0.005261512417305232,0.0016420480231750295,-0.0006071403284078358,-0.008261364371916272,0.001964944259843819,-0.0009020735474614612,-0.0004848337441747868,-0.00019996940596954307,-0.0007987840328530706,4.405911885228645e-06,0.0005771077236507106,0.0,1.3092700000000002,108.90000000000003,46.460452488093,28.93518136659064,10.919502260984665,195.21513611566834,66.61407071528474,261.82920683095307,0.0007415013530871848,0.00025302558271281787,0.0009945269358000025
2016-06-30,270396.7011351013,349474.2163820617,9226.45250740886,9080.91028386046,9011.117245729605,9416.668187183444,172.64616490526532,5139.985248243378,2533.6455290578233,1570.3912449769741,-190.21567977452182,-43.67206361737417,65.65640336071921,-245.2664850242811,2.2459201105872015,30.82054539582706,0.03529824548898551,0.03474143504296645,0.03447442323193872,0.03602596611130986,0.0006605037750602792,0.019664379235309375,0.009693134148248047,0.0060079489526921395,-0.0007277206223241,-0.0001670790828152858,0.0002511860156316329,-0.0009383321045283323,8.592364112696284e-06,0.00011791218527518902,0.0,1.29245,54.45000000000001,49.07716207911649,30.134606462000143,11.8804550072068,145.54222354832345,69.79303813088335,215.33526167920678,0.000556810446018792,0.000267011811027889,0.000823822257046681
2016-07-31,275118.9708715943,358482.7702353961,4974.006545984361,4792.714503527561,4722.269736493006,5221.105189513764,1521.8320531179706,1411.8898372562835,1331.4496449686449,955.9336541708908,-247.09864352943,-98.27398120534491,-13.947720356373981,-231.1552958292931,1.6979706288751608,94.58038323270684,0.01839521904336822,0.017724752126812904,0.017464228360291933,0.019309056536548075,0.005628145782583349,0.005221549787143466,0.004924060239564083,0.0035353007272572717,-0.0009138374931799533,-0.00036344371359857376,-5.158243535450947e-05,-0.0008548746891471815,6.2795537879982675e-06,0.00034978379113231336,0.0,1.30301,89.10000000000002,50.02016874462528,30.73378051855522,11.438093193625773,181.2920424568063,70.44476703455479,251.7368094913611,0.0006704669165554108,0.00026052376652094467,0.0009309906830763554
2016-08-31,288299.50322519813,377813.6159815899,-1815.6205488219857,-2007.5360235152766,-2080.9347312270547,-1594.68425394909,-67.75970558127301,-791.2536298310151,177.98727992099884,-913.6581984578806,-220.93629487286424,-17.304802131172153,-35.63108759374832,-263.4350813239894,0.0,95.43467617604563,-0.006599401499176828,-0.0072969741677765265,-0.007563763140849611,-0.005796344210277572,-0.00024629237804505436,-0.0028760416896162176,0.0006469465895322444,-0.003320956732148836,-0.0008030572888991409,-6.289934160610387e-05,-0.0001295115617831325,-0.0009575315016969217,0.0,0.0003468851161870173,15261.467084830865,1.31049,94.05000000000003,49.154359835548085,34.193498078968815,14.51761677876691,191.91547469328384,73.39870771177274,265.3141824050566,0.000697572668599637,0.00026678897307314355,0.0009643616416727806
2016-09-30,287536.8547912042,377455.3800215096,-589.8440268219565,-689.5915599211585,-762.6484339939198,-373.1685428689816,254.24572921842628,-195.66641880074167,13.887221228193084,-445.6350745148229,-216.67548395297598,-1.2316885804619822,-54.55572876802841,-274.3850300023137,0.0,113.49696339782815,-0.0020459418771915615,-0.002391927673154881,-0.0026453338471353893,-0.0012943780294254967,0.0008818805664740547,-0.0006786914878861293,4.816942475736914e-05,-0.001545736532770665,-0.0007515638477660685,-4.272253565070761e-06,-0.0001892328226643302,-0.0009517360485633044,0.0,0.00039367727702663703,0.0,1.31272,0.0,49.05081103498007,35.69234310223284,15.004378962089298,99.74753309930222,73.0568740727589,172.80440717206113,0.00034598579596367484,0.0002534061739804397,0.0005993919699441146
2016-10-31,284712.29317791667,381779.2552910638,-2593.683902207471,-2753.7293871736038,-2824.561613287544,-2904.5179051422165,-682.6939427821708,-2767.232438082021,2019.7773221596326,-1474.3688464376282,310.83400293473073,421.9813550970703,368.8020438265733,-285.9526995480738,3.2345339520551595,-197.23123039289428,-0.009020352900816427,-0.009576961496547076,-0.009823302878299245,-0.010101376073169268,-0.002374283266323933,-0.009623922610169243,0.007024411961472905,-0.0051275821581488945,0.0010810231723527887,0.0014675731060753705,0.0012826252971793132,-0.000994490601059538,1.1249110846691032e-05,-0.0006859337406890479,0.0,1.34093,54.45000000000001,51.69738338921443,31.226642273675132,22.671459303267007,160.04548496615658,70.83222611396488,230.87771108012146,0.0005566085957307077,0.0002463413817522624,0.0008029499774829701
2016-11-30,276202.8997160478,371147.6464934392,-8284.327687463956,-8440.82218360767,-8509.393461868865,-8019.383658314648,792.7332885287979,-6432.467950430175,-1850.9635639127555,-528.6854325004642,-264.94402914929674,-136.5676936099412,-107.84391849583565,-228.45366021749115,16.669968915001718,191.25127425896954,-0.02909718999132602,-0.029646848365388334,-0.029887692473297367,-0.0281666224131156,0.002784331086235953,-0.02259287043292692,-0.006501171913768011,-0.0018569111526564425,-0.0009305675782103769,-0.00047966911468975477,-0.00037878209364301666,-0.0008024018129583555,5.855022531318891e-05,0.0006717352177675611,0.0,1.34375,69.30000000000001,49.554246396290644,27.89966091140706,9.740588836024976,156.4944961437227,68.57127826119758,225.06577440492026,0.0005496583740623005,0.00024084410790912845,0.0007905024819714289
2016-12-31,278336.7381852522,374104.0596926519,2370.963513397728,2202.925610803999,2133.8384692043765,2613.4334211897803,1242.8855256789684,163.29378209621063,-2.570066838983621,1209.8241802535485,-242.4699077920469,-148.34322131310321,50.55237354331793,-239.43359873949154,20.65762482491362,74.09691389231628,0.008584136936415993,0.007975751207060844,0.007725619359529201,0.009462005735191549,0.004499900352084373,0.0005912095139626915,-9.304995862193319e-06,0.004380200865006545,-0.0008778687987755367,-0.000537080608008129,0.0001830262230964578,-0.0008668757604849291,7.479148425360786e-05,0.00026826986236745556,0.0,1.34407,79.20000000000002,50.68728966874298,28.492985006437877,9.65762791844358,168.03790259362447,69.08714159963036,237.12504419325484,0.000608385729354677,0.00025013184753185373,0.0008585175768865309
2017-01-31,281247.6531160747,366476.94191636995,3149.245555696194,2982.9224373050383,2910.9149308225024,3404.0960535246995,1002.8581428518883,719.0567175472679,1783.6003382160925,-101.41914509057824,-254.85049782848674,-143.32534251721546,-124.68081188782777,-244.20124435644402,1.5738736477996893,255.78302728520083,0.011314516280636138,0.010716955500569503,0.010458249061196856,0.012230135610984419,0.0036030390719906237,0.0025834057057487194,0.0064080665378387245,-0.0003643757045937531,-0.0009156193303482138,-0.0005149350511603058,-0.00044794953300359564,-0.0008773590074692596,5.654566688038747e-06,0.0009189696945969084,0.0,1.30304,74.25000000000001,51.5256237066712,29.52011203714965,11.027382647369732,166.32311839119058,72.00750648251994,238.33062487371052,0.0005975607800666657,0.00025870643937270693,0.0008562672194393726
2017-02-28,299732.47494014964,398662.17561889545,3693.9791109767975,3523.0853981129476,3447.9061962085543,3946.993812467379,1023.3700493766155,1436.6304547248874,462.6038968977264,1024.3894114680916,-253.0147014905907,-20.627428112287898,69.22864260097066,-269.3209919580487,30.015613770434136,-62.31053779165894,0.013134257548638967,0.012526630388125959,0.01225932432860355,0.014033872882979762,0.0036386794273239923,0.005108062018679213,0.0016448275808609272,0.0036423038561154224,-0.0008996153343408279,-7.334257862686833e-05,0.0002461483387824007,-0.000957593739802324,0.000106723072843016,-0.00022155042753705236,15036.915627866412,1.33006,79.20000000000002,51.69528518244404,29.941745098933843,10.056682582474455,170.89371286385236,75.17920190440479,246.07291476825714,0.0006076271605129528,0.00026730605952248544,0.000874933220035438
